iphone 14,"It's a nice phone, camera is great, gaming is great. Battery is only 3270 mAh, it should have been around 4500-5000 mAhREAD MORE"
iphone 14,Thanks for FlipkartREAD MORE
iphone 14,"Iphone 14 Awesome 😍😍 . Easy to carry i phone . Light weight. And very effective in daily usage. Battery is effective according to daily usage. Pictures, sound output, is always the best.Camera is always amazing ( cinematic video is wow). Colour is awesome 🙂🙂 overall very good 😊😊READ MORE"
iphone 14,Nice productREAD MORE
iphone 14,Very nyc phoneREAD MORE
iphone 14,Superb camera and performance... Battery life is also good.... Great Display and awesome looks... 60hz refresh rate is better than android 90hz... Loved it ❤READ MORE
iphone 14,Great performanceREAD MORE
iphone 14,Nice Phone.READ MORE
iphone 14,Great phoneREAD MORE
iphone 14,"I phone 14 camera is so good, I can't believe it. It's like having a professional photographer in my pocket. I can take stunning photos of anything, from my cat to the Eiffel Tower. The colors are vibrant, the details are sharp, and the zoom is amazing. I can even make funny faces with the filters and stickers. I phone 14 camera is the best thing that ever happened to me. It makes me feel like a star.🌟READ MORE"
iphone 14,SuperbREAD MORE
iphone 14,Best iPhone everREAD MORE
iphone 14,Nice performanceREAD MORE
iphone 14,Best smartphone I can get my hands on till this point of my life.READ MORE
iphone 14,Loved itREAD MORE
iphone 14,Good nice trusted i checked everything i was conserned about weather I'll get fooled by delivery and all but it was new i checked everything as people used to say we get refurbished phone no it was good new freshREAD MORE
iphone 14,Good product redREAD MORE
iphone 14,Best cameraREAD MORE
iphone 14,"Best phone The iPhone 14 is a great upgrade if you're using an 11 or older iPhone as it provides longer battery life, faster performance, a much better screen, increased durability and cameras as well as safety featuresREAD MORE"
iphone 14,Awesome picture qualityREAD MORE
iphone 14,Nice phone but improvement of designREAD MORE
iphone 14,Nyc phoneREAD MORE
iphone 14,"As expected, excellent pdt from Apple, stunning look, superb durability and great performance. Thanks to Flipkart for a fantastic offer on this product and timely delivery.READ MORE"
iphone 14,Best productREAD MORE
iphone 14,Good camera qualityREAD MORE
iphone 14,"Thank you Flipkart, I am very happy with the phone, thank you very much, it is a very good phone.❤️😍☺️READ MORE"
iphone 14,Excellent.READ MORE
iphone 14,Great productREAD MORE
iphone 14,"I Phine 14 ☺️Nice Product 👍 , Good Quality 👍 , i am very Happy 😊READ MORE"
iphone 14,Osm Mobile it is my 1st experience in iPhone 14 series I m satisfiedREAD MORE
iphone 14,Good....READ MORE
iphone 14,"After using for 2 weeks, conclusion :Battery drain very fast. It took 2 time a day for charging Camera is not good as I thought Display 60hz is smooth but not great Apple system is very classy If you are middle class family member then don't go for it. Android is far better for usesDon't overhypedREAD MORE"
iphone 14,Superb performanceREAD MORE
iphone 14,Awesome.. packed well and safe delivery.READ MORE
iphone 14,The colour is fantastic ☺️ and performing very well value for moneyREAD MORE
iphone 14,"First ever experiencing Iphone. Being an android user and switching over to Iphone and using it for a day makes me a step away from android. 1.Top Class Performance2. High defined Camera and Cinematic Video 3. Pocket friendly comparing pro and plus models4. Have a concern on Battery , though drains on a single day usage - It doesnt means a negative feedback since its 20W Charger charged from 3 to 60 at a time of 10 minutes. I was too surprised- The best class in Apple Series.Last but n...READ MORE"
iphone 14,RecommendedREAD MORE
iphone 14,Very good 👍READ MORE
iphone 14,Awesome phone. Not a single problem in itREAD MORE
iphone 14,Performance - Amazing.UI exp- amazing...its simple. But sometime annoy.Battery- around 9hr normal usage(camera use).  Pubg game - 6hr apprx.Display- its good but I do not like to watch movies or tv series in 6.1 size screen. Better go for plus model.This size is handy.Gaming - sometime get sticky (due to heating) while playing pubg (HD quality). But overall run smooth. Do not forget to enable gaming mode and and guided acces.I find this phone suitable for daily purpose. It take less ti...READ MORE
iphone 14,BestREAD MORE
iphone 14,"I had upgraded from XR to 14.. So it’s amazing❤️ But if you are already using 13 means, either upgrade it to 14 pro or don’t buy this.Ditto as iPhone 13.READ MORE"
iphone 14,Worth of money.!READ MORE
iphone 14,Handy. Premium fellingREAD MORE
iphone 14,Iphone14=camera+battery +processor with brandREAD MORE
iphone 14,Excellent phoneREAD MORE
iphone 14,Lovely phone.. camera is very good 👍Awesome product.....READ MORE
iphone 14,"Powerful A15 Bionic chipLong-lasting battery lifeImproved camerasNew Cinematic mode for videoSleek and durable designSharp and vibrant display5G connectivityiOS 16 with new features and customizationsAvailable in four colors: Midnight, Starlight, Product Red, and PurpleREAD MORE"
iphone 14,Without doubt my first iphone proved that it is far better than Android phones. Battery may not work more than 15 hours if you have lot of calls and activities. 14 and 14 plus both are excellent since my colleague purchased 14 plus since he need bigger display. You can go for any 14 series according to your requirements.READ MORE
iphone 14,Great product at this price range i am very happy to get this productREAD MORE
iphone 14,Nice product liked itREAD MORE
iphone 14,SuperREAD MORE
iphone 14,Tq Flipkart ❣️READ MORE
iphone 14,Battery performance is too bad . Battery health goes down to 97 in just two monthsREAD MORE
iphone 14,Phone is good but some bugs in the phone.Camera is good Performance is goodDesign is goodBattery performance is ok Purchased that phone in January  and battery perform good when you have low usage and in heavy usage battery draining fast.READ MORE
iphone 14,Superb phone. Design could have been new but good performance . Purple color looks pretty decent. Light shade.READ MORE
iphone 14,Just loving it❣️READ MORE
iphone 14,AwesomeREAD MORE
iphone 14,"First iPhone I'm so excited 🙃 It is wonderful, good battery performance for gamer ✌️READ MORE"
iphone 14,The phone is simply incredible. Very smooth and camera is awesome.READ MORE
iphone 14,Awesome phoneREAD MORE
iphone 14,Good overall camera. Good specifications. But according to me S23 performs slightly better in terms of photos and portraits.READ MORE
iphone 14,Super mobile 😘😘READ MORE
iphone 14,"Overall good experience (4 months review)Display : 60hz but impressive,Camera: if lighting condition is good then it can click very good photos but incase of poor lighting not good experience at such price point.Battery: It can give 5-6 hr of screentime, it can sustain whole day with single charge.but Battery health reduces 1% in my 4 months of usage which is quite shocking for me.Charging: Charging speed is quite good with 20w charger but at such price point it could be better.Conc...READ MORE"
iphone 14,Product good but battery not expect qualityREAD MORE
iphone 14,Pic quality is improvised.. lighter weight .. grip is better 😎🤓😎 I enjoyed it !!READ MORE
iphone 14,"Definitely go for it ,iPhone 14 best front camera everREAD MORE"
iphone 14,Value for moneyREAD MORE
iphone 14,Very good 💯READ MORE
iphone 14,This phone is good i use phone in 20 days than I realised the phone is very wellREAD MORE
iphone 14,Good 😊READ MORE
iphone 14,I upgraded from iphone 12. Much better than iphone 12. Love itREAD MORE
iphone 14,Now it's a value for money deal.Iphone 14 is a lot better than 13 in performance.READ MORE
iphone 14,GreatREAD MORE
iphone 14,One of the best brand all features are goodThanks FlipkartREAD MORE
iphone 14,Phone is awesome BUT whats up with the front camera ?! Ip6 X 11 12 13 take better pictures from front camera.READ MORE
iphone 14,Product is good...bt battary is average.READ MORE
iphone 14,Awesome purcREAD MORE
